timestamp,aqi,co,no,no2,o3,pm10,pm25,so2,nh3,temperature,humidity,wind_speed,pressure
2026-03-25 11:00:00+00:00,81,107.73,0.01,0.04,52.17,67.08,26.14,0.08,0.0,29.4,43.0,13.6,1008.5
2026-03-25 12:00:00+00:00,83,107.76,0.01,0.05,52.59,72.04,27.36,0.08,0.0,28.0,58.0,13.1,1008.4
2026-03-25 13:00:00+00:00,86,108.15,0.0,0.07,53.72,78.14,28.84,0.07,0.0,26.9,68.0,12.5,1008.6
2026-03-25 14:00:00+00:00,89,108.36,0.0,0.08,54.21,82.71,30.06,0.07,0.0,26.0,76.0,10.3,1009.3
2026-03-25 15:00:00+00:00,91,108.53,0.0,0.08,54.42,86.77,31.25,0.08,0.0,26.0,75.0,10.5,1010.0
2026-03-25 16:00:00+00:00,94,108.71,0.0,0.08,54.87,90.27,32.44,0.08,0.0,25.9,71.0,10.5,1010.5
2026-03-25 17:00:00+00:00,96,109.06,0.0,0.09,55.72,92.81,33.7,0.09,0.0,25.6,73.0,8.4,1010.6
2026-03-25 18:00:00+00:00,99,109.63,0.0,0.09,56.6,93.79,34.78,0.1,0.0,25.7,73.0,6.9,1010.7
2026-03-25 19:00:00+00:00,100,109.87,0.0,0.09,57.28,92.49,35.2,0.1,0.0,25.6,74.0,8.6,1010.7
2026-03-25 20:00:00+00:00,99,109.98,0.0,0.09,57.91,89.22,34.85,0.1,0.0,25.4,75.0,6.1,1010.2
2026-03-25 21:00:00+00:00,97,110.02,0.0,0.09,58.4,84.83,33.88,0.1,0.0,25.2,77.0,6.2,1010.1
2026-03-25 22:00:00+00:00,93,109.66,0.0,0.08,58.94,79.16,32.3,0.1,0.0,25.1,77.0,7.5,1010.6
2026-03-25 23:00:00+00:00,89,109.17,0.0,0.08,59.7,72.71,30.24,0.1,0.0,24.8,78.0,6.5,1010.5
2026-03-26 00:00:00+00:00,85,108.63,0.0,0.07,60.32,66.29,28.03,0.1,0.0,24.8,80.0,9.7,1010.9
2026-03-26 01:00:00+00:00,80,108.15,0.0,0.07,61.07,59.76,25.69,0.1,0.0,25.0,78.0,11.7,1012.0
2026-03-26 02:00:00+00:00,74,107.61,0.0,0.06,61.91,52.52,23.05,0.1,0.0,25.0,78.0,9.7,1012.2
2026-03-26 03:00:00+00:00,69,107.19,0.0,0.07,62.47,46.27,20.69,0.09,0.0,24.8,78.0,9.4,1013.0
2026-03-26 04:00:00+00:00,65,106.46,0.0,0.07,62.71,41.32,18.78,0.09,0.0,25.3,75.0,6.4,1013.4
2026-03-26 05:00:00+00:00,62,105.98,0.0,0.06,62.52,38.1,17.55,0.09,0.0,28.0,60.0,6.8,1013.6
2026-03-26 06:00:00+00:00,61,105.64,0.0,0.05,62.09,35.69,16.67,0.08,0.0,29.8,50.0,10.1,1013.0
2026-03-26 07:00:00+00:00,59,105.01,0.0,0.04,61.05,33.75,15.97,0.08,0.0,30.3,47.0,15.2,1012.8
2026-03-26 08:00:00+00:00,58,104.22,0.0,0.03,59.38,32.22,15.41,0.07,0.0,30.1,48.0,16.0,1012.6
2026-03-26 09:00:00+00:00,57,103.55,0.0,0.03,57.57,30.89,14.92,0.07,0.0,30.2,46.0,15.3,1012.0
2026-03-26 10:00:00+00:00,56,103.06,0.0,0.03,55.99,29.35,14.35,0.07,0.0,29.6,50.0,15.0,1011.1
2026-03-26 11:00:00+00:00,55,102.55,0.0,0.03,54.73,27.9,13.79,0.06,0.0,29.0,52.0,12.9,1010.3
2026-03-26 12:00:00+00:00,54,102.22,0.0,0.03,53.94,26.87,13.39,0.06,0.0,28.3,52.0,12.3,1011.1
2026-03-26 13:00:00+00:00,53,102.21,0.0,0.04,53.65,26.17,13.11,0.06,0.0,27.5,56.0,11.2,1011.3
2026-03-26 14:00:00+00:00,53,102.05,0.0,0.05,53.42,25.52,12.85,0.06,0.0,26.4,64.0,9.4,1011.4
2026-03-26 15:00:00+00:00,52,101.98,0.0,0.05,53.27,24.82,12.53,0.06,0.0,25.7,71.0,7.3,1012.2
2026-03-26 16:00:00+00:00,51,101.67,0.0,0.05,53.02,24.0,12.15,0.06,0.0,25.4,75.0,6.1,1012.8
2026-03-26 17:00:00+00:00,49,101.71,0.0,0.05,52.77,23.29,11.82,0.06,0.0,25.1,77.0,6.9,1013.3
2026-03-26 18:00:00+00:00,47,101.78,0.0,0.05,52.5,22.33,11.34,0.06,0.0,25.4,81.0,8.2,1013.5
2026-03-26 19:00:00+00:00,45,101.75,0.0,0.05,52.13,21.16,10.74,0.06,0.0,25.4,81.0,7.9,1012.9
2026-03-26 20:00:00+00:00,42,101.99,0.0,0.05,51.78,19.95,10.07,0.06,0.0,25.1,83.0,6.5,1012.5
2026-03-26 21:00:00+00:00,39,102.17,0.0,0.05,51.31,18.69,9.33,0.07,0.0,24.6,85.0,7.0,1011.9
2026-03-26 22:00:00+00:00,35,102.4,0.0,0.05,50.69,17.1,8.4,0.07,0.0,24.3,88.0,7.8,1011.4
2026-03-26 23:00:00+00:00,31,102.49,0.0,0.05,49.85,15.36,7.44,0.07,0.0,24.0,90.0,7.9,1011.1
2026-03-27 00:00:00+00:00,28,102.5,0.0,0.04,48.98,13.93,6.64,0.07,0.0,23.6,93.0,6.2,1011.6
2026-03-27 01:00:00+00:00,25,102.46,0.0,0.04,48.16,12.88,6.03,0.07,0.0,23.7,93.0,6.8,1012.0
2026-03-27 02:00:00+00:00,23,102.39,0.0,0.04,47.44,12.13,5.55,0.07,0.0,23.7,93.0,7.5,1012.2
2026-03-27 03:00:00+00:00,22,102.22,0.0,0.04,46.77,11.57,5.16,0.08,0.0,24.9,86.0,6.2,1012.9
2026-03-27 04:00:00+00:00,20,101.88,0.01,0.04,46.04,11.1,4.85,0.09,0.0,26.7,75.0,5.1,1013.3
2026-03-27 05:00:00+00:00,19,101.61,0.01,0.03,45.37,10.71,4.64,0.09,0.0,28.6,60.0,1.5,1013.4
2026-03-27 06:00:00+00:00,19,101.51,0.01,0.03,44.58,10.26,4.46,0.09,0.0,30.0,54.0,3.9,1013.2
2026-03-27 07:00:00+00:00,18,100.95,0.01,0.03,43.43,9.83,4.31,0.08,0.0,30.8,52.0,11.8,1012.8
2026-03-27 08:00:00+00:00,18,100.15,0.01,0.03,42.09,9.56,4.2,0.08,0.0,30.7,52.0,13.3,1012.0
2026-03-27 09:00:00+00:00,17,99.03,0.01,0.02,40.56,9.41,4.12,0.07,0.0,31.0,49.0,15.3,1011.2
2026-03-27 10:00:00+00:00,17,98.1,0.01,0.02,39.28,9.38,4.06,0.07,0.0,30.1,54.0,18.2,1010.6
2026-03-27 11:00:00+00:00,17,96.99,0.0,0.02,38.42,9.58,4.02,0.08,0.0,28.9,59.0,19.7,1010.0
2026-03-27 12:00:00+00:00,17,95.83,0.01,0.02,38.22,9.99,4.02,0.1,0.0,27.8,66.0,20.6,1010.1
2026-03-27 13:00:00+00:00,17,95.07,0.0,0.03,38.77,10.44,4.04,0.11,0.0,27.0,70.0,17.6,1009.6
2026-03-27 14:00:00+00:00,17,93.98,0.0,0.05,39.53,10.68,4.04,0.12,0.0,26.2,75.0,12.7,1009.2
2026-03-27 15:00:00+00:00,17,92.88,0.0,0.05,40.5,10.72,4.05,0.13,0.0,25.8,81.0,15.0,1009.4
2026-03-27 16:00:00+00:00,17,91.45,0.0,0.06,41.31,10.67,4.08,0.14,0.0,25.6,81.0,15.0,1009.5
2026-03-27 17:00:00+00:00,17,90.14,0.0,0.06,41.95,10.73,4.15,0.15,0.0,25.4,83.0,12.7,1009.2
2026-03-27 18:00:00+00:00,18,89.0,0.0,0.06,42.4,10.97,4.26,0.16,0.0,25.4,84.0,12.4,1008.8
2026-03-27 19:00:00+00:00,19,88.22,0.0,0.06,42.58,11.58,4.47,0.17,0.0,25.2,86.0,15.8,1008.5
2026-03-27 20:00:00+00:00,20,87.99,0.0,0.06,42.71,12.57,4.77,0.18,0.0,25.1,87.0,19.1,1008.4
2026-03-27 21:00:00+00:00,22,88.08,0.0,0.06,42.55,13.85,5.17,0.19,0.0,25.0,87.0,18.0,1007.6
2026-03-27 22:00:00+00:00,23,88.83,0.0,0.07,41.96,14.97,5.6,0.19,0.0,24.8,87.0,15.1,1006.7
2026-03-27 23:00:00+00:00,24,89.79,0.0,0.07,40.37,15.41,5.86,0.2,0.0,24.8,87.0,14.8,1006.4
2026-03-28 00:00:00+00:00,25,90.99,0.0,0.07,38.18,15.66,6.03,0.2,0.0,25.0,83.0,15.2,1006.9
2026-03-28 01:00:00+00:00,26,92.17,0.0,0.08,36.03,16.17,6.14,0.22,0.0,25.0,82.0,14.3,1007.1
2026-03-28 02:00:00+00:00,26,93.18,0.0,0.09,34.68,17.24,6.21,0.24,0.0,25.1,80.0,14.5,1007.4
2026-03-28 03:00:00+00:00,26,94.67,0.0,0.12,35.17,18.3,6.19,0.27,0.0,26.1,73.0,20.8,1007.8
2026-03-28 04:00:00+00:00,25,96.35,0.02,0.14,38.17,18.74,6.05,0.29,0.0,27.2,66.0,23.2,1008.5
2026-03-28 05:00:00+00:00,24,98.36,0.03,0.14,42.93,18.38,5.8,0.29,0.0,28.0,64.0,22.9,1008.9
2026-03-28 06:00:00+00:00,23,100.11,0.03,0.13,47.8,17.64,5.56,0.28,0.0,29.0,54.0,19.1,1008.3
2026-03-28 07:00:00+00:00,22,101.1,0.03,0.12,51.08,16.84,5.39,0.27,0.0,29.5,55.0,20.7,1008.0
2026-03-28 08:00:00+00:00,22,101.5,0.02,0.1,52.25,16.31,5.3,0.25,0.0,30.2,48.0,21.3,1007.0
2026-03-28 09:00:00+00:00,22,101.5,0.02,0.09,51.93,15.93,5.23,0.24,0.0,30.1,47.0,22.8,1006.5
2026-03-28 10:00:00+00:00,21,101.77,0.02,0.09,51.21,15.52,5.15,0.23,0.0,29.4,50.0,23.4,1006.2
2026-03-28 11:00:00+00:00,21,101.35,0.01,0.1,50.24,15.05,5.02,0.23,0.0,28.0,62.0,21.3,1005.6
2026-03-28 12:00:00+00:00,21,101.09,0.01,0.12,49.1,14.72,4.94,0.23,0.0,27.8,60.0,20.8,1004.8
2026-03-28 13:00:00+00:00,20,101.25,0.0,0.14,46.89,14.16,4.81,0.23,0.0,27.0,66.0,19.5,1004.9
2026-03-28 14:00:00+00:00,19,102.41,0.0,0.15,43.3,13.47,4.67,0.23,0.0,26.3,72.0,20.4,1005.0
2026-03-28 15:00:00+00:00,19,104.94,0.0,0.15,39.09,13.04,4.61,0.23,0.0,26.0,72.0,20.8,1005.3
2026-03-28 16:00:00+00:00,19,108.06,0.0,0.14,35.62,12.61,4.52,0.22,0.0,25.9,71.0,20.9,1005.9
2026-03-28 17:00:00+00:00,18,111.07,0.0,0.14,33.93,12.4,4.35,0.22,0.0,25.8,70.0,20.8,1006.1
2026-03-28 18:00:00+00:00,17,113.72,0.0,0.14,33.61,12.41,4.17,0.22,0.0,26.1,68.0,19.8,1006.0
2026-03-28 19:00:00+00:00,17,115.31,0.0,0.14,34.01,12.84,4.11,0.22,0.0,26.0,66.0,19.3,1005.7
2026-03-28 20:00:00+00:00,18,116.49,0.0,0.15,35.01,13.42,4.33,0.24,0.0,25.5,67.0,19.4,1005.5
2026-03-28 21:00:00+00:00,20,117.31,0.0,0.17,36.86,14.01,4.71,0.25,0.0,25.2,72.0,18.7,1005.2
2026-03-28 22:00:00+00:00,21,117.61,0.0,0.18,39.82,13.77,5.07,0.25,0.0,25.1,68.0,19.6,1005.0
2026-03-28 23:00:00+00:00,22,117.24,0.0,0.2,43.48,13.08,5.21,0.25,0.0,24.9,70.0,19.7,1004.9
2026-03-29 00:00:00+00:00,21,116.73,0.0,0.21,47.29,12.41,5.13,0.23,0.0,24.5,73.0,19.7,1004.7
2026-03-29 01:00:00+00:00,20,116.19,0.0,0.23,50.97,12.01,4.81,0.22,0.0,24.8,71.0,18.9,1005.2
2026-03-29 02:00:00+00:00,19,116.1,0.0,0.24,53.85,12.08,4.54,0.21,0.0,24.7,69.0,17.8,1005.8
2026-03-29 03:00:00+00:00,18,116.15,0.01,0.28,56.19,12.24,4.35,0.22,0.0,25.6,62.0,18.6,1006.7
2026-03-29 04:00:00+00:00,17,116.33,0.02,0.28,57.82,12.07,4.16,0.22,0.0,26.8,54.0,18.7,1007.7
2026-03-29 05:00:00+00:00,17,116.84,0.03,0.24,59.38,11.81,4.07,0.22,0.0,28.0,44.0,18.4,1008.4
2026-03-29 06:00:00+00:00,17,117.64,0.03,0.19,61.1,11.75,4.18,0.22,0.0,28.5,55.0,19.4,1008.5
2026-03-29 07:00:00+00:00,19,118.39,0.03,0.16,62.42,12.0,4.44,0.23,0.0,29.1,53.0,21.5,1008.6
2026-03-29 08:00:00+00:00,20,118.85,0.02,0.14,63.81,12.69,4.74,0.23,0.0,29.0,53.0,20.1,1008.2
2026-03-29 09:00:00+00:00,21,119.05,0.02,0.13,65.88,13.51,5.0,0.24,0.0,29.1,48.0,19.7,1007.4
2026-03-29 10:00:00+00:00,22,119.15,0.02,0.13,69.99,14.34,5.26,0.25,0.0,28.9,43.0,19.3,1006.8
2026-03-29 11:00:00+00:00,23,119.04,0.02,0.14,76.57,15.42,5.58,0.26,0.0,28.5,39.0,18.7,1006.3
2026-03-29 12:00:00+00:00,24,119.17,0.02,0.16,84.52,16.64,5.88,0.28,0.0,27.7,42.0,17.7,1006.3
2026-03-29 13:00:00+00:00,26,119.6,0.01,0.21,92.5,18.18,6.2,0.31,0.0,26.8,50.0,17.3,1006.6
2026-03-29 14:00:00+00:00,28,120.2,0.0,0.26,98.3,20.13,6.67,0.35,0.0,26.0,56.0,18.8,1007.2
2026-03-29 15:00:00+00:00,30,120.79,0.0,0.27,102.96,21.8,7.09,0.37,0.0,25.6,62.0,12.7,1007.3
2026-03-29 16:00:00+00:00,31,121.19,0.0,0.26,106.25,22.97,7.34,0.39,0.0,25.3,65.0,13.3,1007.2
2026-03-29 17:00:00+00:00,31,121.56,0.0,0.25,109.97,24.04,7.53,0.41,0.0,25.0,68.0,13.8,1007.4
2026-03-29 18:00:00+00:00,32,121.8,0.0,0.25,114.16,25.2,7.67,0.44,0.0,25.1,64.0,12.6,1007.4
2026-03-29 19:00:00+00:00,32,121.87,0.0,0.25,118.04,26.32,7.77,0.48,0.0,25.4,65.0,12.9,1007.0
2026-03-29 20:00:00+00:00,33,121.54,0.0,0.25,120.93,27.49,7.87,0.52,0.0,25.5,58.0,14.4,1006.6
2026-03-29 21:00:00+00:00,34,121.3,0.0,0.25,123.02,29.0,8.05,0.56,0.0,25.1,60.0,14.7,1006.2
2026-03-29 22:00:00+00:00,34,120.88,0.0,0.24,123.92,30.71,8.28,0.61,0.0,24.9,65.0,15.1,1006.2
2026-03-29 23:00:00+00:00,35,120.47,0.0,0.24,124.24,32.23,8.46,0.65,0.0,24.8,66.0,14.7,1006.3
2026-03-30 00:00:00+00:00,36,120.04,0.0,0.24,123.8,33.15,8.55,0.69,0.0,24.0,62.0,14.2,1006.2
2026-03-30 01:00:00+00:00,36,119.74,0.0,0.24,123.05,33.33,8.54,0.71,0.0,23.8,62.0,14.2,1006.7
2026-03-30 02:00:00+00:00,35,119.76,0.0,0.25,123.15,33.07,8.5,0.72,0.0,23.8,63.0,13.9,1007.5
2026-03-30 03:00:00+00:00,36,120.25,0.01,0.31,123.81,32.84,8.56,0.73,0.0,24.6,61.0,15.4,1008.3
2026-03-30 04:00:00+00:00,36,120.77,0.02,0.29,124.57,32.81,8.7,0.75,0.0,25.7,56.0,14.6,1009.3
2026-03-30 05:00:00+00:00,37,121.29,0.02,0.23,125.73,33.2,8.97,0.76,0.0,26.5,50.0,13.2,1009.7
2026-03-30 06:00:00+00:00,39,121.81,0.02,0.18,126.34,33.91,9.34,0.78,0.0,27.5,48.0,15.3,1010.2
2026-03-30 07:00:00+00:00,41,122.1,0.02,0.16,125.82,34.79,9.76,0.79,0.0,27.9,43.0,15.7,1010.2
2026-03-30 08:00:00+00:00,43,122.4,0.02,0.15,125.16,35.75,10.22,0.8,0.0,28.2,40.0,16.5,1009.8
2026-03-30 09:00:00+00:00,44,122.39,0.02,0.14,124.19,36.57,10.65,0.81,0.0,28.2,38.0,15.7,1008.6
2026-03-30 10:00:00+00:00,46,122.76,0.02,0.15,124.19,37.33,11.09,0.83,0.0,28.0,38.0,16.3,1007.9
2026-03-30 11:00:00+00:00,48,122.85,0.02,0.16,124.57,37.81,11.46,0.85,0.0,27.5,39.0,15.4,1007.1
2026-03-30 12:00:00+00:00,49,122.91,0.02,0.19,124.94,37.95,11.72,0.86,0.0,26.6,42.0,15.6,1007.3
2026-03-30 13:00:00+00:00,49,122.79,0.01,0.24,126.18,37.81,11.85,0.87,0.0,25.7,47.0,14.6,1007.4
2026-03-30 14:00:00+00:00,49,122.62,0.0,0.28,127.11,37.27,11.84,0.87,0.0,24.8,54.0,13.9,1007.5
2026-03-30 15:00:00+00:00,49,122.02,0.0,0.27,127.84,36.29,11.66,0.87,0.0,24.6,57.0,15.2,1008.3
2026-03-30 16:00:00+00:00,47,121.11,0.0,0.25,128.25,34.79,11.27,0.85,0.0,24.5,60.0,13.7,1008.8
2026-03-30 17:00:00+00:00,45,120.24,0.0,0.24,128.31,32.9,10.74,0.81,0.0,24.4,60.0,12.8,1009.2
2026-03-30 18:00:00+00:00,42,119.41,0.0,0.22,128.21,30.88,10.12,0.76,0.0,24.1,57.0,11.4,1008.8
2026-03-30 19:00:00+00:00,40,118.42,0.0,0.21,127.47,29.03,9.51,0.71,0.0,24.0,58.0,11.5,1008.8
2026-03-30 20:00:00+00:00,38,117.75,0.0,0.21,126.84,27.83,9.08,0.68,0.0,23.9,61.0,11.3,1008.3
2026-03-30 21:00:00+00:00,37,117.46,0.0,0.2,126.05,27.26,8.84,0.65,0.0,23.9,61.0,12.8,1007.7
2026-03-30 22:00:00+00:00,36,117.53,0.0,0.2,125.17,27.23,8.75,0.65,0.0,23.7,59.0,12.9,1007.4
2026-03-30 23:00:00+00:00,36,117.63,0.0,0.19,124.34,27.48,8.74,0.66,0.0,23.4,62.0,12.6,1007.6
2026-03-31 00:00:00+00:00,36,117.82,0.0,0.19,123.26,27.79,8.74,0.67,0.0,23.4,64.0,8.2,1007.3
2026-03-31 01:00:00+00:00,36,117.89,0.0,0.19,122.29,27.86,8.71,0.68,0.0,23.4,65.0,9.3,1008.1
2026-03-31 02:00:00+00:00,36,117.78,0.0,0.19,121.31,27.37,8.56,0.69,0.0,23.5,64.0,8.7,1009.0
2026-03-31 03:00:00+00:00,35,117.85,0.0,0.24,120.79,26.72,8.42,0.69,0.0,24.5,60.0,8.9,1009.9
2026-03-31 04:00:00+00:00,35,118.08,0.01,0.25,120.68,26.23,8.37,0.69,0.0,25.8,52.0,10.2,1010.5
2026-03-31 05:00:00+00:00,35,118.24,0.01,0.23,120.39,26.01,8.42,0.69,0.0,26.6,47.0,11.3,1010.9
2026-03-31 06:00:00+00:00,36,118.48,0.01,0.18,119.94,26.08,8.58,0.69,0.0,26.5,45.0,12.3,1010.9
2026-03-31 07:00:00+00:00,37,118.38,0.01,0.15,118.94,26.29,8.79,0.68,0.0,27.2,45.0,12.4,1010.4
2026-03-31 08:00:00+00:00,37,118.24,0.01,0.13,117.59,26.5,8.99,0.67,0.0,27.4,45.0,12.4,1010.0
2026-03-31 09:00:00+00:00,38,117.74,0.01,0.12,115.89,26.59,9.12,0.64,0.0,27.3,46.0,12.5,1009.0
2026-03-31 10:00:00+00:00,39,117.67,0.01,0.12,114.76,26.73,9.24,0.63,0.0,27.4,45.0,13.7,1008.3
2026-03-31 11:00:00+00:00,39,117.31,0.01,0.14,113.95,26.81,9.3,0.61,0.0,27.2,46.0,14.6,1007.6
2026-03-31 12:00:00+00:00,39,116.99,0.01,0.16,113.39,26.79,9.29,0.6,0.0,26.5,49.0,13.1,1007.6
2026-03-31 13:00:00+00:00,39,117.16,0.0,0.19,113.54,26.8,9.26,0.58,0.0,25.8,55.0,14.3,1008.0
2026-03-31 14:00:00+00:00,39,117.21,0.0,0.21,113.73,26.89,9.24,0.57,0.0,25.1,58.0,13.9,1008.7
2026-03-31 15:00:00+00:00,39,117.11,0.0,0.2,114.08,27.04,9.24,0.55,0.0,25.0,57.0,13.0,1008.9
2026-03-31 16:00:00+00:00,39,116.96,0.0,0.18,114.38,27.21,9.25,0.54,0.0,25.0,56.0,12.2,1009.7
2026-03-31 17:00:00+00:00,39,116.88,0.0,0.18,114.91,27.41,9.31,0.52,0.0,24.7,58.0,9.2,1009.9
2026-03-31 18:00:00+00:00,39,116.8,0.0,0.17,115.23,27.65,9.41,0.5,0.0,24.5,62.0,9.7,1010.1
2026-03-31 19:00:00+00:00,40,116.36,0.0,0.16,115.31,27.79,9.5,0.48,0.0,24.5,64.0,8.9,1009.6
2026-03-31 20:00:00+00:00,40,116.21,0.0,0.15,115.35,27.97,9.61,0.46,0.0,24.5,65.0,8.4,1009.2
2026-03-31 21:00:00+00:00,40,116.11,0.0,0.15,115.39,28.13,9.71,0.44,0.0,24.0,68.0,7.3,1008.5
2026-03-31 22:00:00+00:00,41,116.03,0.0,0.14,115.4,28.31,9.81,0.42,0.0,23.9,69.0,8.8,1008.1
2026-03-31 23:00:00+00:00,41,116.03,0.0,0.13,115.38,28.5,9.9,0.4,0.0,23.4,72.0,8.4,1007.9
2026-04-01 00:00:00+00:00,41,116.05,0.0,0.12,115.2,28.52,9.91,0.39,0.0,24.0,70.0,9.4,1008.2
2026-04-01 01:00:00+00:00,41,115.9,0.0,0.12,115.02,28.21,9.8,0.37,0.0,23.9,70.0,10.1,1008.4
2026-04-01 02:00:00+00:00,40,115.93,0.0,0.12,114.87,27.61,9.58,0.34,0.0,23.7,72.0,9.4,1008.8
2026-04-01 03:00:00+00:00,39,115.95,0.0,0.14,114.72,27.1,9.4,0.32,0.0,24.9,67.0,9.9,1009.6
2026-04-01 04:00:00+00:00,39,116.02,0.0,0.14,114.34,26.87,9.33,0.31,0.0,26.4,58.0,13.3,1010.2
2026-04-01 05:00:00+00:00,39,116.06,0.01,0.12,113.65,26.96,9.35,0.29,0.0,27.4,53.0,13.4,1010.5
2026-04-01 06:00:00+00:00,39,116.19,0.01,0.1,112.65,27.27,9.44,0.28,0.0,27.9,50.0,15.3,1010.8
2026-04-01 07:00:00+00:00,40,116.23,0.01,0.08,111.11,27.76,9.59,0.27,0.0,28.5,48.0,14.9,1010.8
2026-04-01 08:00:00+00:00,41,116.3,0.01,0.07,108.99,28.4,9.8,0.26,0.0,28.6,48.0,14.8,1010.0
2026-04-01 09:00:00+00:00,42,116.36,0.01,0.07,106.84,29.08,10.03,0.25,0.0,29.0,44.0,13.3,1009.1
2026-04-01 10:00:00+00:00,43,116.74,0.01,0.07,104.7,29.96,10.32,0.24,0.0,28.9,44.0,12.8,1007.8
2026-04-01 11:00:00+00:00,45,117.05,0.01,0.07,102.47,31.19,10.72,0.24,0.0,28.0,50.0,14.9,1007.0
2026-04-01 12:00:00+00:00,47,117.27,0.01,0.09,100.77,32.79,11.22,0.24,0.0,27.0,56.0,15.9,1007.7
2026-04-01 13:00:00+00:00,49,117.6,0.0,0.11,99.74,34.65,11.81,0.24,0.0,26.2,60.0,15.4,1007.9
2026-04-01 14:00:00+00:00,52,118.04,0.0,0.13,99.06,36.36,12.35,0.25,0.0,25.6,63.0,12.5,1008.3
2026-04-01 15:00:00+00:00,52,118.33,0.0,0.13,98.8,37.74,12.81,0.25,0.0,25.2,66.0,12.3,1008.9
2026-04-01 16:00:00+00:00,53,118.28,0.0,0.13,98.71,38.58,13.1,0.25,0.0,24.9,70.0,10.8,1009.5
2026-04-01 17:00:00+00:00,54,118.29,0.0,0.12,99.19,39.19,13.29,0.25,0.0,24.7,73.0,9.1,1009.8
2026-04-01 18:00:00+00:00,54,118.23,0.0,0.12,99.68,39.78,13.43,0.25,0.0,24.7,76.0,8.5,1009.3
2026-04-01 19:00:00+00:00,54,118.06,0.0,0.11,100.09,40.37,13.56,0.24,0.0,24.9,77.0,11.5,1009.4
2026-04-01 20:00:00+00:00,55,118.25,0.0,0.11,100.42,41.0,13.77,0.24,0.0,25.0,76.0,11.7,1009.6
2026-04-01 21:00:00+00:00,55,118.56,0.0,0.1,100.84,41.35,13.99,0.23,0.0,24.5,78.0,7.7,1008.6
2026-04-01 22:00:00+00:00,55,119.3,0.0,0.1,101.38,38.47,13.84,0.24,0.0,24.1,80.0,4.3,1008.4
2026-04-01 23:00:00+00:00,54,119.98,0.0,0.1,101.58,34.04,13.38,0.22,0.0,23.6,83.0,6.5,1007.8
2026-04-02 00:00:00+00:00,52,120.02,0.0,0.09,101.36,29.95,12.8,0.2,0.0,23.2,86.0,1.6,1008.5
2026-04-02 01:00:00+00:00,51,119.29,0.0,0.09,100.43,27.09,12.12,0.17,0.0,23.4,85.0,1.2,1008.1
2026-04-02 02:00:00+00:00,48,118.39,0.0,0.08,99.51,25.08,11.41,0.15,0.0,23.2,87.0,6.9,1009.0
2026-04-02 03:00:00+00:00,45,117.05,0.0,0.09,98.89,23.67,10.87,0.13,0.0,23.8,79.0,12.8,1010.1
2026-04-02 04:00:00+00:00,42,116.03,0.0,0.1,98.11,21.05,10.18,0.13,0.0,21.4,82.0,15.1,1011.5
2026-04-02 05:00:00+00:00,39,115.38,0.0,0.11,96.24,18.07,9.38,0.14,0.0,21.5,81.0,10.7,1012.4
2026-04-02 06:00:00+00:00,37,115.45,0.0,0.11,92.89,16.02,8.77,0.17,0.0,23.8,74.0,4.9,1011.9
2026-04-02 07:00:00+00:00,33,114.4,0.0,0.11,86.35,13.93,7.97,0.18,0.0,24.2,72.0,8.7,1012.1
2026-04-02 08:00:00+00:00,30,113.7,0.0,0.09,79.39,12.05,7.12,0.18,0.0,24.0,73.0,11.0,1011.3
2026-04-02 09:00:00+00:00,26,113.08,0.0,0.08,73.7,10.18,6.21,0.16,0.0,24.2,75.0,10.7,1010.6
2026-04-02 10:00:00+00:00,22,112.36,0.0,0.07,69.59,8.19,5.25,0.13,0.0,21.8,82.0,6.5,1010.4
2026-04-02 11:00:00+00:00,19,112.13,0.0,0.06,64.11,7.2,4.55,0.12,0.0,23.9,73.0,8.3,1009.2
2026-04-02 12:00:00+00:00,16,112.47,0.0,0.07,57.98,6.44,3.93,0.11,0.0,20.3,86.0,1.7,1009.9
2026-04-02 13:00:00+00:00,14,113.54,0.0,0.08,51.66,5.93,3.38,0.12,0.0,20.5,86.0,7.2,1009.2
2026-04-02 14:00:00+00:00,13,116.2,0.0,0.09,46.4,6.0,3.05,0.14,0.0,20.5,86.0,1.9,1008.9
2026-04-02 15:00:00+00:00,13,120.62,0.0,0.1,43.31,6.99,3.17,0.17,0.0,20.5,85.0,1.6,1009.4
2026-04-02 16:00:00+00:00,16,125.18,0.0,0.1,42.64,9.15,3.76,0.19,0.0,20.5,85.0,1.3,1010.0
2026-04-02 17:00:00+00:00,18,129.13,0.0,0.1,43.43,10.79,4.4,0.21,0.0,20.5,87.0,4.4,1010.5
2026-04-02 18:00:00+00:00,21,132.06,0.0,0.1,44.42,11.55,4.94,0.21,0.0,18.2,92.0,21.7,1011.1
2026-04-02 19:00:00+00:00,23,135.81,0.0,0.1,46.0,11.11,5.4,0.2,0.0,19.1,89.0,6.4,1010.3
2026-04-02 20:00:00+00:00,25,139.71,0.0,0.1,48.01,10.89,5.9,0.19,0.0,19.1,91.0,6.0,1009.9
2026-04-02 21:00:00+00:00,27,142.95,0.0,0.1,50.07,10.91,6.44,0.18,0.0,19.5,90.0,7.6,1009.2
2026-04-02 22:00:00+00:00,29,145.93,0.0,0.1,52.78,10.88,6.96,0.18,0.0,18.8,91.0,7.6,1008.4
2026-04-02 23:00:00+00:00,31,146.57,0.0,0.11,55.71,10.86,7.32,0.17,0.0,17.9,94.0,8.1,1008.0
